timestamp,humidity in % (SHT31 - Humidity),air temperature in ºC (SHT31 - Temperature),barometric pressure in K Pa (MPL3115A2 - Barometric Pressure),battery in % (Battery SCK 1.1),light in Lux (BH1730FVC),noise in dBA (ICS43432 - Noise),cm in cm (VL6180),external air temperature in °C (DS18B20)
2018-11-06 21:15:08 UTC,38.74,27.5,101.35,-1,3.06,58.5,,27.31
2018-11-06 21:16:08 UTC,38.83,27.49,101.35,-1,3.06,55,,27.31
2018-11-06 21:17:08 UTC,38.79,27.48,101.35,-1,3.06,57.37,,27.31
2018-11-06 21:18:08 UTC,38.72,27.48,101.35,-1,3.06,56.45,,27.31
2018-11-06 21:19:08 UTC,38.76,27.46,101.34,-1,3.06,56.4,,27.31
2018-11-06 21:20:08 UTC,38.79,27.49,101.34,-1,3.06,53.79,,27.31
2018-11-06 21:22:08 UTC,38.72,27.49,101.34,-1,3.06,54.24,,27.31
2018-11-06 21:23:08 UTC,38.72,27.5,101.34,-1,3.06,56.49,,27.38
2018-11-06 21:24:08 UTC,38.64,27.49,101.34,-1,3.06,53.09,,27.31
2018-11-06 21:25:08 UTC,38.66,27.49,101.34,-1,3.06,54.2,,27.31
2018-11-06 21:26:08 UTC,38.72,27.5,101.34,-1,3.06,54.12,,27.38
2018-11-06 21:27:08 UTC,38.75,27.5,101.34,-1,3.06,56.99,,27.38
2018-11-06 21:28:08 UTC,38.66,27.49,101.34,-1,3.06,57.85,,27.38
2018-11-06 21:29:08 UTC,38.63,27.49,101.34,-1,3.06,56.62,,27.38
2018-11-06 21:30:08 UTC,38.72,27.5,101.34,-1,3.06,56.53,,27.38
2018-11-06 21:32:08 UTC,38.68,27.5,101.34,-1,3.06,57.06,,27.38
2018-11-06 21:33:08 UTC,38.69,27.5,101.34,-1,3.06,56.07,,27.38
2018-11-06 21:34:08 UTC,38.7,27.49,101.33,-1,3.06,54.19,,27.38
2018-11-06 21:35:08 UTC,38.61,27.49,101.33,-1,3.06,56.3,,27.38
2018-11-06 21:36:08 UTC,38.67,27.49,101.34,-1,3.06,56.48,,27.38
2018-11-06 21:37:08 UTC,38.66,27.5,101.33,-1,3.06,54.83,,27.38
2018-11-06 21:38:08 UTC,38.67,27.52,101.33,-1,3.06,55.1,,27.38
2018-11-06 21:39:08 UTC,38.64,27.5,101.33,-1,3.06,57.18,,27.38
2018-11-06 21:40:08 UTC,38.66,27.5,101.33,-1,3.06,57.58,,27.38
2018-11-06 21:42:08 UTC,38.62,27.5,101.33,-1,3.06,56.32,,27.38
2018-11-06 21:43:08 UTC,38.64,27.48,101.33,-1,3.06,55.47,,27.38
2018-11-06 21:44:08 UTC,38.68,27.5,101.33,-1,3.06,54.59,,27.38
2018-11-06 21:45:08 UTC,38.67,27.49,101.32,-1,3.06,54.52,,27.38
2018-11-06 21:46:08 UTC,38.59,27.49,101.32,-1,3.06,57.66,,27.38
2018-11-06 21:47:08 UTC,38.71,27.48,101.32,-1,3.06,57.21,,27.38
2018-11-06 21:48:08 UTC,38.74,27.49,101.32,-1,3.06,55.43,,27.38
2018-11-06 21:49:08 UTC,38.73,27.46,101.32,-1,3.06,57.39,,27.38
2018-11-06 21:50:08 UTC,38.72,27.48,101.32,-1,3.06,56.04,,27.38
2018-11-06 21:52:08 UTC,38.71,27.43,101.32,-1,3.06,57.12,,27.38
2018-11-06 21:53:08 UTC,38.65,27.46,101.33,-1,3.06,55.98,,27.44
2018-11-06 21:54:08 UTC,38.68,27.49,101.32,-1,3.06,57.83,,27.44
2018-11-06 21:55:08 UTC,38.65,27.46,101.33,-1,3.06,57.7,,27.38
2018-11-06 21:56:08 UTC,38.63,27.46,101.33,-1,3.06,57.63,,27.38
2018-11-06 21:57:08 UTC,38.58,27.49,101.33,-1,3.06,57.1,,27.38
2018-11-06 21:58:08 UTC,38.71,27.48,101.32,-1,3.06,57.37,,27.38
2018-11-06 21:59:08 UTC,38.61,27.48,101.33,-1,3.06,57.27,,27.44
2018-11-06 22:00:08 UTC,38.76,27.43,101.32,-1,3.06,57.19,,27.44
2018-11-06 22:01:08 UTC,38.65,27.46,101.32,-1,3.06,56.47,,27.44
2018-11-06 22:02:08 UTC,38.66,27.45,101.32,-1,3.06,57.13,,27.44
2018-11-06 22:03:08 UTC,38.7,27.43,101.32,-1,3.06,56.13,,27.44
2018-11-06 22:04:08 UTC,38.68,27.45,101.32,-1,3.06,54.88,,27.38
2018-11-06 22:05:08 UTC,38.63,27.43,101.32,-1,3.06,53.84,,27.44
2018-11-06 22:06:08 UTC,38.63,27.46,101.33,-1,3.06,57,,27.44
2018-11-06 22:07:08 UTC,38.67,27.43,101.33,-1,3.06,57.57,,27.44
2018-11-06 22:08:08 UTC,38.74,27.45,101.32,-1,3.06,56.77,,27.44
2018-11-06 22:10:08 UTC,38.62,27.43,101.32,-1,3.06,58.01,,27.44
2018-11-06 22:11:08 UTC,38.64,27.46,101.32,-1,3.06,56.03,,27.44
2018-11-06 22:12:08 UTC,38.6,27.43,101.32,-1,3.06,55.7,,27.44
2018-11-06 22:13:08 UTC,38.67,27.45,101.32,-1,3.06,54.09,,27.44
2018-11-06 22:14:08 UTC,38.61,27.43,101.32,-1,3.06,55.46,,27.44
2018-11-06 22:15:08 UTC,38.61,27.45,101.32,-1,3.06,57.64,,27.44
2018-11-06 22:16:08 UTC,38.59,27.46,101.32,-1,3.06,57.82,,27.44
2018-11-06 22:17:08 UTC,38.57,27.48,101.32,-1,3.06,59.88,,27.44
2018-11-06 22:18:08 UTC,38.55,27.49,101.32,-1,3.06,56.31,,27.38
2018-11-06 22:20:08 UTC,38.57,27.48,101.32,-1,3.06,55.37,,27.44
2018-11-06 22:21:08 UTC,38.66,27.49,101.33,-1,3.06,52.76,,27.44
2018-11-06 22:22:08 UTC,38.62,27.48,101.33,-1,3.06,57.1,,27.44
2018-11-06 22:23:08 UTC,38.61,27.45,101.33,-1,3.06,54.49,,27.44
2018-11-06 22:24:08 UTC,38.53,27.48,101.33,-1,3.06,55.93,,27.44
2018-11-06 22:25:08 UTC,38.55,27.48,101.33,-1,3.06,59.57,,27.44
2018-11-06 22:26:08 UTC,38.59,27.48,101.33,-1,3.06,55,,27.44
2018-11-06 22:27:08 UTC,38.57,27.48,101.33,-1,3.06,56.81,,27.44
2018-11-06 22:28:08 UTC,38.57,27.49,101.33,-1,3.06,58.42,,27.44
2018-11-06 22:30:08 UTC,38.55,27.46,101.33,-1,3.06,57.97,,27.44
2018-11-06 22:31:08 UTC,38.52,27.48,101.33,-1,3.06,57.44,,27.44
2018-11-06 22:32:08 UTC,38.57,27.45,101.33,-1,3.06,57.31,,27.44
2018-11-06 22:33:08 UTC,38.5,27.45,101.33,-1,3.06,56.73,,27.44
2018-11-06 22:34:08 UTC,38.54,27.48,101.33,-1,3.06,57.14,,27.44
2018-11-06 22:35:08 UTC,38.55,27.46,101.33,-1,3.06,53.52,,27.44
2018-11-06 22:36:08 UTC,38.48,27.48,101.33,-1,3.06,59.46,,27.44
2018-11-06 22:37:08 UTC,38.57,27.48,101.33,-1,3.06,57.25,,27.44
2018-11-06 22:38:08 UTC,38.5,27.48,101.33,-1,3.06,56.36,,27.5
2018-11-06 22:39:08 UTC,38.45,27.46,101.33,-1,3.06,57.53,,27.44
2018-11-06 22:40:08 UTC,38.5,27.48,101.33,-1,3.06,56.89,,27.44
2018-11-06 22:41:08 UTC,38.43,27.46,101.33,-1,3.06,58.48,,27.44
2018-11-06 22:42:08 UTC,38.56,27.48,101.33,-1,3.06,54.7,,27.44
2018-11-06 22:43:08 UTC,38.49,27.48,101.33,-1,3.06,54.75,,27.5
2018-11-06 22:44:08 UTC,38.52,27.49,101.34,-1,3.06,57.52,,27.5
2018-11-06 22:45:08 UTC,38.41,27.45,101.34,-1,3.06,54.11,,27.5
2018-11-06 22:46:08 UTC,38.47,27.46,101.34,-1,3.06,56.99,,27.5
2018-11-06 22:47:08 UTC,38.51,27.48,101.34,-1,3.06,59.14,,27.5
2018-11-06 22:49:08 UTC,38.51,27.46,101.34,-1,3.06,56.57,,27.5
2018-11-06 22:50:08 UTC,38.45,27.48,101.34,-1,3.06,57.37,,27.5
2018-11-06 22:51:08 UTC,38.34,27.49,101.34,-1,3.06,60.59,,27.5
2018-11-06 22:52:08 UTC,38.47,27.48,101.33,-1,3.06,56.41,,27.5
2018-11-06 22:53:08 UTC,38.5,27.48,101.34,-1,3.06,57.73,,27.5
2018-11-06 22:54:08 UTC,38.47,27.46,101.34,-1,3.06,58.14,,27.5
2018-11-06 22:55:08 UTC,38.4,27.49,101.33,-1,3.06,59.07,,27.5
2018-11-06 22:56:08 UTC,38.48,27.49,101.34,-1,3.06,56.22,,27.5
2018-11-06 22:57:08 UTC,38.45,27.5,101.34,-1,3.06,58.66,,27.5
2018-11-06 22:59:08 UTC,38.41,27.5,101.34,-1,3.06,56.66,,27.5
2018-11-06 23:00:08 UTC,38.35,27.49,101.34,-1,3.06,58,,27.5
2018-11-06 23:01:08 UTC,38.37,27.5,101.34,-1,3.06,58.11,,27.5
2018-11-06 23:02:08 UTC,38.36,27.52,101.34,-1,3.06,61.29,,27.5
2018-11-06 23:03:08 UTC,38.26,27.53,101.34,-1,3.06,56.13,,27.5
2018-11-06 23:04:08 UTC,38.24,27.53,101.34,-1,3.06,56.35,,27.5
2018-11-06 23:05:08 UTC,38.22,27.53,101.34,-1,3.06,56.98,,27.5
2018-11-06 23:07:08 UTC,38.22,27.54,101.34,-1,3.06,59.84,,27.5
2018-11-06 23:08:08 UTC,38.26,27.54,101.34,-1,3.06,57.62,,27.5
2018-11-06 23:09:08 UTC,38.29,27.54,101.34,-1,3.06,56.21,,27.5
2018-11-06 23:10:08 UTC,38.3,27.53,101.34,-1,3.06,56.44,,27.5
2018-11-06 23:11:08 UTC,38.27,27.54,101.33,-1,3.06,52.52,,27.5
2018-11-06 23:12:08 UTC,38.3,27.52,101.34,-1,3.06,56.63,,27.5
2018-11-06 23:13:08 UTC,38.32,27.53,101.34,-1,3.06,54.35,,27.56
2018-11-06 23:15:08 UTC,38.35,27.52,101.33,-1,3.06,56.58,,27.5
2018-11-06 23:16:08 UTC,38.32,27.5,101.33,-1,3.06,54.36,,27.5
2018-11-06 23:17:08 UTC,38.37,27.5,101.33,-1,3.06,56.69,,27.5
2018-11-06 23:18:08 UTC,38.3,27.49,101.33,-1,3.06,58.43,,27.5
2018-11-06 23:19:08 UTC,38.36,27.52,101.33,-1,3.06,56.38,,27.5
2018-11-06 23:20:08 UTC,38.3,27.52,101.33,-1,3.06,57.35,,27.5
2018-11-06 23:21:08 UTC,38.3,27.52,101.33,-1,3.06,55.02,,27.5
2018-11-06 23:22:08 UTC,38.34,27.49,101.33,-1,3.06,57.22,,27.5
2018-11-06 23:23:08 UTC,38.26,27.49,101.33,-1,3.06,54.79,,27.5
2018-11-06 23:25:08 UTC,38.34,27.48,101.32,-1,3.58,57.17,,27.5
2018-11-06 23:26:08 UTC,38.28,27.52,101.32,-1,3.06,58.03,,27.5
2018-11-06 23:27:08 UTC,38.35,27.5,101.32,-1,3.06,56.4,,27.56
2018-11-06 23:28:08 UTC,38.28,27.5,101.32,-1,3.06,57.53,,27.5
2018-11-06 23:29:08 UTC,38.34,27.5,101.32,-1,3.06,57.65,,27.5
2018-11-06 23:30:08 UTC,38.29,27.49,101.32,-1,3.06,57.03,,27.5
2018-11-06 23:31:08 UTC,38.27,27.5,101.32,-1,3.06,59.46,,27.56
2018-11-06 23:32:08 UTC,38.28,27.52,101.33,-1,3.06,57.92,,27.56
2018-11-06 23:33:08 UTC,38.28,27.5,101.33,-1,3.06,58.03,,27.5
2018-11-06 23:35:08 UTC,38.29,27.52,101.33,-1,3.58,56.32,,27.5
2018-11-06 23:36:08 UTC,38.25,27.48,101.32,-1,3.06,56.12,,27.56
2018-11-06 23:37:08 UTC,38.36,27.49,101.32,-1,3.06,59.1,,27.56
2018-11-06 23:38:08 UTC,38.14,27.53,101.32,-1,3.06,58.78,,27.5
2018-11-06 23:39:08 UTC,38.25,27.53,101.32,-1,3.58,56.65,,27.56
2018-11-06 23:40:08 UTC,38.27,27.5,101.32,-1,3.06,56.44,,27.56
2018-11-06 23:41:08 UTC,38.24,27.53,101.32,-1,3.06,56.18,,27.56
2018-11-06 23:42:08 UTC,38.2,27.5,101.32,-1,3.06,56.65,,27.56
2018-11-06 23:43:08 UTC,38.28,27.52,101.32,-1,3.58,56.59,,27.56
2018-11-06 23:45:08 UTC,38.25,27.49,101.32,-1,3.06,57.38,,27.56
2018-11-06 23:46:08 UTC,38.28,27.49,101.32,-1,3.06,57.47,,27.56
2018-11-06 23:47:08 UTC,38.21,27.5,101.31,-1,3.06,58.48,,27.56
2018-11-06 23:48:08 UTC,38.22,27.52,101.31,-1,3.06,55.9,,27.56
2018-11-06 23:49:08 UTC,38.16,27.5,101.31,-1,3.06,57.1,,27.56
2018-11-06 23:50:08 UTC,38.24,27.52,101.31,-1,3.06,56.93,,27.56
2018-11-06 23:51:08 UTC,38.24,27.52,101.31,-1,3.06,55.33,,27.5
2018-11-06 23:52:08 UTC,38.23,27.53,101.3,-1,3.06,58.77,,27.56
2018-11-06 23:54:08 UTC,38.19,27.53,101.3,-1,3.06,56.03,,27.56
2018-11-06 23:55:08 UTC,38.13,27.5,101.3,-1,3.06,56.06,,27.56
2018-11-06 23:56:08 UTC,38.22,27.53,101.3,-1,3.06,55.57,,27.56
2018-11-06 23:57:08 UTC,38.12,27.54,101.3,-1,3.06,58.57,,27.56
2018-11-06 23:58:08 UTC,38.13,27.53,101.3,-1,3.06,55.46,,27.56
2018-11-06 23:59:08 UTC,38.17,27.53,101.3,-1,3.06,54.87,,27.56
2018-11-07 00:00:08 UTC,38.19,27.54,101.3,-1,3.06,55.19,,27.56
2018-11-07 00:01:08 UTC,38.1,27.53,101.3,-1,3.06,57.4,,27.56
2018-11-07 00:03:08 UTC,38.1,27.52,101.29,-1,3.06,53.94,,27.56
2018-11-07 00:04:08 UTC,38.07,27.54,101.3,-1,3.06,57.31,,27.56
2018-11-07 00:05:08 UTC,38.09,27.53,101.3,-1,3.06,58.23,,27.56
2018-11-07 00:06:08 UTC,38.14,27.53,101.3,-1,3.06,56.61,,27.56
2018-11-07 00:07:08 UTC,38.08,27.56,101.3,-1,3.06,55.85,,27.56
2018-11-07 00:08:08 UTC,38.1,27.56,101.3,-1,3.06,58.08,,27.56
2018-11-07 00:09:08 UTC,38.13,27.54,101.29,-1,3.06,55.7,,27.56
2018-11-07 00:10:08 UTC,38.08,27.53,101.29,-1,3.06,56.09,,27.56
2018-11-07 00:11:08 UTC,38.04,27.57,101.29,-1,3.06,55.91,,27.56
2018-11-07 00:13:08 UTC,38.17,27.57,101.29,-1,3.06,55.8,,27.56
2018-11-07 00:14:08 UTC,38.06,27.53,101.29,-1,3.06,55.88,,27.56
2018-11-07 00:15:08 UTC,38.05,27.53,101.3,-1,3.06,58.7,,27.56
2018-11-07 00:17:08 UTC,38.04,27.54,101.29,-1,3.06,55.18,,27.56
2018-11-07 00:18:08 UTC,37.92,27.54,101.29,-1,3.06,56.12,,27.56
2018-11-07 00:19:08 UTC,37.76,27.62,101.29,-1,3.06,55.64,,27.56
2018-11-07 00:20:08 UTC,37.71,27.67,101.29,-1,3.06,56.48,,27.56
2018-11-07 00:21:08 UTC,37.71,27.69,101.3,-1,3.06,55.34,,27.56
2018-11-07 00:22:08 UTC,37.8,27.69,101.3,-1,3.06,56.28,,27.56
2018-11-07 00:24:08 UTC,37.88,27.64,101.3,-1,3.06,56.86,,27.56
2018-11-07 00:25:08 UTC,37.96,27.63,101.3,-1,3.06,56.47,,27.56
2018-11-07 00:26:08 UTC,37.98,27.57,101.31,-1,3.06,56.56,,27.56
2018-11-07 00:27:08 UTC,38.04,27.57,101.31,-1,3.06,52.28,,27.56
2018-11-07 00:28:08 UTC,37.99,27.56,101.31,-1,3.06,57.98,,27.56
2018-11-07 00:29:08 UTC,38.01,27.56,101.31,-1,3.06,54.87,,27.56
2018-11-07 00:30:08 UTC,38.06,27.57,101.31,-1,3.06,56.1,,27.56
2018-11-07 00:31:08 UTC,38,27.56,101.31,-1,3.06,57.2,,27.56
2018-11-07 00:33:08 UTC,38.01,27.56,101.31,-1,3.06,59.02,,27.56
2018-11-07 00:34:08 UTC,38.01,27.54,101.31,-1,3.06,55.49,,27.56
2018-11-07 00:35:08 UTC,38.04,27.57,101.31,-1,3.06,54.66,,27.56
2018-11-07 00:36:08 UTC,38.02,27.53,101.3,-1,3.06,56.78,,27.56
2018-11-07 00:37:08 UTC,37.99,27.59,101.31,-1,3.06,56.98,,27.56
2018-11-07 00:38:08 UTC,37.96,27.57,101.31,-1,3.06,57.53,,27.56
2018-11-07 00:39:08 UTC,37.98,27.6,101.31,-1,3.06,56.46,,27.56
2018-11-07 00:40:08 UTC,37.99,27.57,101.3,-1,3.06,57.37,,27.56
2018-11-07 00:41:08 UTC,37.94,27.6,101.3,-1,3.06,54.35,,27.62
2018-11-07 00:43:08 UTC,37.96,27.62,101.3,-1,3.06,57.64,,27.62
2018-11-07 00:44:08 UTC,37.9,27.59,101.3,-1,3.06,54.81,,27.62
2018-11-07 00:45:08 UTC,37.95,27.62,101.3,-1,3.06,57.95,,27.62
2018-11-07 00:46:08 UTC,37.92,27.57,101.3,-1,3.06,55.43,,27.62
2018-11-07 00:47:08 UTC,37.95,27.6,101.3,-1,3.06,58.37,,27.62
2018-11-07 00:48:08 UTC,37.98,27.6,101.3,-1,3.06,58.16,,27.62
2018-11-07 00:49:08 UTC,37.92,27.6,101.3,-1,3.06,56.03,,27.62
2018-11-07 00:50:08 UTC,37.94,27.59,101.3,-1,3.06,57.02,,27.62
2018-11-07 00:51:08 UTC,37.96,27.57,101.3,-1,3.06,56.56,,27.62
2018-11-07 00:53:08 UTC,37.97,27.57,101.29,-1,3.06,57.43,,27.62
2018-11-07 00:54:08 UTC,37.99,27.56,101.28,-1,3.06,56.63,,27.62
2018-11-07 00:55:08 UTC,37.97,27.59,101.29,-1,3.06,57.11,,27.62
2018-11-07 00:56:08 UTC,37.98,27.59,101.28,-1,3.06,57.18,,27.62
2018-11-07 00:57:08 UTC,37.96,27.59,101.28,-1,3.06,56.8,,27.62
2018-11-07 00:58:08 UTC,37.91,27.62,101.27,-1,3.06,57.71,,27.62
2018-11-07 00:59:08 UTC,37.92,27.6,101.28,-1,3.06,59.16,,27.62
2018-11-07 01:00:08 UTC,37.94,27.6,101.28,-1,3.06,53.23,,27.62
2018-11-07 01:02:08 UTC,37.84,27.62,101.27,-1,3.06,55.59,,27.62
2018-11-07 01:03:08 UTC,37.85,27.63,101.28,-1,3.06,55.5,,27.62
2018-11-07 01:04:08 UTC,37.87,27.62,101.27,-1,3.06,56.04,,27.62
2018-11-07 01:05:08 UTC,37.8,27.63,101.27,-1,3.06,54.82,,27.62
2018-11-07 01:06:08 UTC,37.89,27.62,101.27,-1,3.06,55.73,,27.62
2018-11-07 01:07:08 UTC,37.88,27.62,101.27,-1,3.06,55,,27.62
2018-11-07 01:08:08 UTC,37.86,27.63,101.27,-1,3.06,58.33,,27.62
2018-11-07 01:09:08 UTC,37.92,27.63,101.27,-1,3.06,56.39,,27.62
2018-11-07 01:10:08 UTC,37.88,27.62,101.27,-1,3.06,54.43,,27.62
2018-11-07 01:12:08 UTC,37.85,27.6,101.27,-1,3.58,57.29,,27.62
2018-11-07 01:13:08 UTC,37.84,27.64,101.27,-1,3.58,55.83,,27.62
2018-11-07 01:14:08 UTC,37.86,27.64,101.27,-1,3.58,55.64,,27.62
2018-11-07 01:15:08 UTC,37.86,27.62,101.27,-1,3.58,55.53,,27.62
2018-11-07 01:16:08 UTC,37.84,27.62,101.27,-1,3.58,55.99,,27.62
2018-11-07 01:17:08 UTC,37.93,27.62,101.27,-1,3.58,56.48,,27.62
2018-11-07 01:18:08 UTC,37.94,27.63,101.27,-1,3.58,54.68,,27.62
2018-11-07 01:19:08 UTC,37.87,27.6,101.27,-1,3.58,57.86,,27.62
2018-11-07 01:20:08 UTC,37.88,27.62,101.27,-1,3.58,59.16,,27.62
2018-11-07 01:22:08 UTC,37.9,27.62,101.28,-1,3.58,55.09,,27.62
2018-11-07 01:23:08 UTC,37.79,27.57,101.28,-1,3.58,58.8,,27.69
2018-11-07 01:24:08 UTC,37.84,27.62,101.28,-1,3.58,56.01,,27.62
2018-11-07 01:25:08 UTC,37.81,27.62,101.29,-1,3.58,58.33,,27.62
2018-11-07 01:26:08 UTC,37.84,27.62,101.28,-1,3.58,56.86,,27.69
2018-11-07 01:27:08 UTC,37.84,27.64,101.29,-1,3.06,53.96,,27.62
2018-11-07 01:28:08 UTC,37.87,27.63,101.29,-1,3.58,57.89,,27.69
2018-11-07 01:29:08 UTC,37.92,27.64,101.28,-1,3.58,58.1,,27.62
2018-11-07 01:31:08 UTC,37.79,27.63,101.28,-1,3.58,57.27,,27.62
2018-11-07 01:32:08 UTC,37.84,27.64,101.28,-1,3.58,57.19,,27.69
2018-11-07 01:33:08 UTC,37.83,27.64,101.28,-1,3.58,54.89,,27.69
2018-11-07 01:34:08 UTC,37.77,27.63,101.28,-1,3.06,56.15,,27.69
2018-11-07 01:35:08 UTC,37.79,27.64,101.28,-1,3.58,58.46,,27.69
2018-11-07 01:36:08 UTC,37.74,27.69,101.27,-1,3.58,54.08,,27.69
2018-11-07 01:37:08 UTC,37.76,27.66,101.27,-1,3.58,55.97,,27.69
2018-11-07 01:38:08 UTC,37.8,27.69,101.27,-1,3.06,55.69,,27.69
2018-11-07 01:40:08 UTC,37.87,27.66,101.27,-1,3.58,57.52,,27.69
2018-11-07 01:41:08 UTC,37.79,27.64,101.26,-1,3.58,55.85,,27.69
2018-11-07 01:42:08 UTC,37.74,27.64,101.26,-1,3.58,56.16,,27.69
2018-11-07 01:43:08 UTC,37.78,27.7,101.25,-1,3.06,58.15,,27.69
2018-11-07 01:44:08 UTC,37.74,27.64,101.26,-1,3.06,57.66,,27.69
2018-11-07 01:45:08 UTC,37.71,27.69,101.26,-1,3.06,56.81,,27.69
2018-11-07 01:46:08 UTC,37.71,27.67,101.26,-1,3.06,57.7,,27.69
2018-11-07 01:47:08 UTC,37.69,27.69,101.26,-1,3.06,57.61,,27.69
2018-11-07 01:48:08 UTC,37.78,27.69,101.26,-1,3.06,55.5,,27.69
2018-11-07 01:50:08 UTC,37.76,27.7,101.25,-1,3.06,55.81,,27.69
2018-11-07 01:51:08 UTC,37.64,27.69,101.25,-1,3.06,55.55,,27.69
2018-11-07 01:52:08 UTC,37.63,27.72,101.25,-1,3.06,58.84,,27.69
2018-11-07 01:53:08 UTC,37.65,27.73,101.25,-1,3.58,58.3,,27.69
2018-11-07 01:54:08 UTC,37.56,27.73,101.25,-1,3.58,56.99,,27.69
2018-11-07 01:55:08 UTC,37.59,27.74,101.25,-1,3.06,55.8,,27.69
2018-11-07 01:56:08 UTC,37.7,27.73,101.25,-1,3.06,58.41,,27.69
2018-11-07 01:58:08 UTC,37.6,27.7,101.25,-1,3.58,57.88,,27.75
2018-11-07 01:59:08 UTC,37.7,27.7,101.25,-1,3.06,58.14,,27.69
2018-11-07 02:00:08 UTC,37.56,27.73,101.25,-1,3.06,57.04,,27.69
2018-11-07 02:01:08 UTC,37.6,27.74,101.25,-1,3.06,55.57,,27.69
2018-11-07 02:02:08 UTC,37.6,27.73,101.26,-1,3.06,56.18,,27.69
2018-11-07 02:03:08 UTC,37.6,27.73,101.26,-1,3.06,56.38,,27.69
2018-11-07 02:04:08 UTC,37.56,27.73,101.26,-1,3.06,54.16,,27.69
2018-11-07 02:05:08 UTC,37.63,27.76,101.26,-1,3.06,59.66,,27.69
2018-11-07 02:06:08 UTC,37.64,27.72,101.26,-1,3.06,58.13,,27.69
2018-11-07 02:08:08 UTC,37.63,27.73,101.25,-1,3.06,56.96,,27.69
2018-11-07 02:09:08 UTC,37.62,27.72,101.25,-1,3.06,56.91,,27.69
2018-11-07 02:10:08 UTC,37.63,27.74,101.25,-1,3.06,57.17,,27.69
2018-11-07 02:11:08 UTC,37.55,27.76,101.24,-1,3.06,54.45,,27.69
2018-11-07 02:12:08 UTC,37.62,27.77,101.24,-1,3.06,56.44,,27.69
2018-11-07 02:13:08 UTC,37.6,27.76,101.25,-1,3.06,54.76,,27.69
2018-11-07 02:14:08 UTC,37.58,27.74,101.25,-1,3.06,56.34,,27.69
2018-11-07 02:15:08 UTC,37.54,27.77,101.25,-1,3.06,57.87,,27.69
2018-11-07 02:16:08 UTC,37.59,27.74,101.25,-1,3.06,56.67,,27.75
2018-11-07 02:18:08 UTC,37.49,27.77,101.24,-1,3.06,54.57,,27.75
2018-11-07 02:19:08 UTC,37.55,27.77,101.24,-1,3.06,57.85,,27.69
2018-11-07 02:20:08 UTC,37.55,27.76,101.24,-1,3.06,55.96,,27.75
2018-11-07 02:21:08 UTC,37.47,27.74,101.24,-1,3.06,54.74,,27.75
2018-11-07 02:22:08 UTC,37.45,27.77,101.24,-1,3.06,55.62,,27.75
2018-11-07 02:23:08 UTC,37.48,27.77,101.23,-1,3.06,57.05,,27.69
2018-11-07 02:24:08 UTC,37.53,27.79,101.23,-1,3.06,57.1,,27.75
2018-11-07 02:25:08 UTC,37.5,27.74,101.22,-1,3.06,56.67,,27.69
2018-11-07 02:26:08 UTC,37.56,27.76,101.22,-1,3.06,58.7,,27.75
2018-11-07 02:28:08 UTC,37.69,27.69,101.22,-1,3.06,57.18,,27.75
2018-11-07 02:29:08 UTC,37.64,27.69,101.22,-1,3.06,56.08,,27.69
2018-11-07 02:30:08 UTC,37.68,27.69,101.23,-1,3.06,57.87,,27.75
2018-11-07 02:31:08 UTC,37.68,27.7,101.23,-1,3.06,55.38,,27.75
2018-11-07 02:32:08 UTC,37.67,27.67,101.23,-1,3.06,56.48,,27.69
2018-11-07 02:33:08 UTC,37.62,27.7,101.22,-1,3.06,55.34,,27.75
2018-11-07 02:34:08 UTC,37.64,27.69,101.22,-1,3.06,57.28,,27.75
2018-11-07 02:35:08 UTC,37.64,27.69,101.22,-1,3.06,57.31,,27.75
2018-11-07 02:36:08 UTC,37.6,27.69,101.21,-1,3.06,54.89,,27.75
2018-11-07 02:37:08 UTC,37.66,27.72,101.21,-1,3.06,55.16,,27.75
2018-11-07 02:38:08 UTC,37.62,27.72,101.21,-1,3.06,56.79,,27.69
2018-11-07 02:40:08 UTC,37.54,27.72,101.22,-1,3.06,55.77,,27.69
2018-11-07 02:41:08 UTC,37.4,27.73,101.22,-1,3.06,58.12,,27.75
2018-11-07 02:42:08 UTC,37.35,27.81,101.23,-1,3.06,57.94,,27.75
2018-11-07 02:43:08 UTC,37.36,27.84,101.23,-1,3.06,55.11,,27.69
2018-11-07 02:44:08 UTC,37.34,27.83,101.23,-1,3.06,55.02,,27.75
2018-11-07 02:45:08 UTC,37.32,27.81,101.23,-1,3.06,54.57,,27.75
2018-11-07 02:47:08 UTC,37.46,27.81,101.22,-1,3.06,53.88,,27.75
2018-11-07 02:48:08 UTC,37.48,27.79,101.22,-1,3.06,58.65,,27.75
2018-11-07 02:49:08 UTC,37.51,27.79,101.22,-1,3.06,56.86,,27.75
2018-11-07 02:50:08 UTC,37.55,27.76,101.22,-1,3.06,56.51,,27.75
2018-11-07 02:51:08 UTC,37.55,27.76,101.22,-1,3.06,59.27,,27.75
2018-11-07 02:52:08 UTC,37.5,27.74,101.22,-1,3.06,56.93,,27.75
2018-11-07 02:53:08 UTC,37.56,27.74,101.22,-1,3.06,56.37,,27.75
2018-11-07 02:54:08 UTC,37.52,27.7,101.22,-1,3.06,55.81,,27.75
2018-11-07 02:56:08 UTC,37.57,27.72,101.23,-1,3.06,55.6,,27.75
2018-11-07 02:57:08 UTC,37.61,27.7,101.23,-1,3.06,55.36,,27.75
